Days_Since_Refill,Opening_Stock,Prev_Closing,HSD1_Sold,Total_Sold,Target
0,5153,5153.0,2106.0,5935.0,1
1,12000,0.0,1848.0,4539.0,0
2,7461,7461.0,1895.0,4907.0,0
0,2554,2554.0,1836.0,5010.0,1
1,12000,0.0,2019.0,5368.0,0
0,6632,6632.0,2111.0,5644.0,1
1,12000,988.0,2569.0,6726.0,0
0,5274,5274.0,2296.0,5982.0,1
1,12000,0.0,1840.0,4783.0,0
0,7217,7217.0,1877.0,5313.0,1
1,12000,1904.0,1726.0,4731.0,0
2,7269,7269.0,1897.0,5118.0,0
0,2151,2151.0,2299.0,5637.0,1
1,12000,0.0,2466.0,6694.0,0
0,5306,5306.0,2063.0,5547.0,1
1,12000,0.0,1943.0,4895.0,0
2,7105,7105.0,1877.0,4663.0,0
0,2442,2442.0,1899.0,4758.0,1
1,12000,0.0,1882.0,5024.0,0
0,6976,6976.0,2046.0,5148.0,1
1,12000,1828.0,2180.0,6144.0,0
0,5856,5856.0,2468.0,6483.0,1
1,12000,0.0,1712.0,4837.0,0
2,7163,7163.0,1862.0,5155.0,0
0,2008,2008.0,1798.0,4583.0,1
1,12000,0.0,1968.0,5315.0,0
0,6685,6685.0,2261.0,5705.0,1
1,12000,980.0,2393.0,6448.0,0
0,5552,5552.0,2296.0,6039.0,1
1,12000,0.0,1801.0,4920.0,0
0,7080,7080.0,2053.0,5678.0,1
1,12000,1402.0,1903.0,4897.0,0
0,7103,7103.0,1941.0,5343.0,1
1,12000,1760.0,2253.0,5986.0,0
0,6014,6014.0,2240.0,6278.0,1
1,12000,0.0,2370.0,6395.0,0
0,5605,5605.0,1739.0,4550.0,1
1,12000,1055.0,1953.0,4887.0,0
0,7113,7113.0,2102.0,5366.0,1
1,12000,1747.0,2201.0,5407.0,0
0,6593,6593.0,1967.0,5377.0,1
1,12000,1216.0,2743.0,7478.0,0
0,4522,4522.0,2631.0,6521.0,1
1,12000,0.0,1690.0,4208.0,0
2,7792,7792.0,2062.0,5488.0,0
0,2304,2304.0,1957.0,5065.0,1
1,12000,0.0,2178.0,5478.0,0
0,6522,6522.0,2270.0,5755.0,1
1,12000,767.0,2354.0,6271.0,0
0,5729,5729.0,2253.0,5984.0,1
1,12000,0.0,1656.0,4707.0,0
0,7293,7293.0,2179.0,5832.0,1
1,12000,1461.0,2120.0,5245.0,0
0,6755,6755.0,2215.0,5455.0,1
1,12000,1300.0,2330.0,6507.0,0
0,5493,5493.0,2823.0,7318.0,1
1,12000,0.0,2435.0,6545.0,0
0,5455,5455.0,2074.0,5202.0,1
1,12000,253.0,2032.0,5471.0,0
0,6529,6529.0,2055.0,5519.0,1
1,12000,1010.0,2100.0,5532.0,0
0,6468,6468.0,2271.0,6292.0,1
1,12000,176.0,2849.0,7500.0,0
0,4500,4500.0,2237.0,6268.0,1
1,12000,0.0,2013.0,5535.0,0
0,6465,6465.0,2214.0,5515.0,1
1,12000,950.0,1929.0,5195.0,0
0,6805,6805.0,1937.0,5119.0,1
1,12000,1686.0,2463.0,6200.0,0
0,5800,5800.0,2614.0,6647.0,1
1,12000,0.0,2603.0,6351.0,0
0,5649,5649.0,1902.0,5044.0,1
1,12000,605.0,2099.0,5736.0,0
0,6264,6264.0,1842.0,4631.0,1
1,12000,1633.0,2353.0,5822.0,0
0,6178,6178.0,2390.0,6055.0,1
1,12000,123.0,2710.0,6657.0,0
0,5343,5343.0,2272.0,6365.0,1
1,12000,0.0,2079.0,5200.0,0
0,6800,6800.0,1950.0,5382.0,1
1,12000,1418.0,2038.0,5547.0,0
0,6453,6453.0,2110.0,5989.0,1
1,12000,464.0,2117.0,5832.0,0
0,6168,6168.0,2480.0,6942.0,1
1,12000,0.0,2534.0,6729.0,0
0,5271,5271.0,2084.0,5366.0,1
1,12000,0.0,2068.0,5622.0,0
0,6378,6378.0,2128.0,5593.0,1
1,12000,785.0,2177.0,5612.0,0
0,6388,6388.0,2713.0,6654.0,1
1,12000,0.0,2662.0,6806.0,0
0,5194,5194.0,2742.0,7165.0,1
1,12000,0.0,1908.0,5184.0,0
0,6816,6816.0,2071.0,5379.0,1
1,12000,1437.0,2221.0,5570.0,0
0,6430,6430.0,2071.0,5249.0,1
1,12000,1181.0,2390.0,6345.0,0
0,5655,5655.0,2503.0,6821.0,1
1,12000,0.0,2760.0,6828.0,0
0,5172,5172.0,1988.0,5254.0,1
1,12000,0.0,2470.0,6240.0,0
0,5760,5760.0,1873.0,5140.0,1
1,12000,620.0,2524.0,6223.0,0
0,5777,5777.0,2473.0,6490.0,1
1,12000,0.0,2619.0,7239.0,0
0,4761,4761.0,2287.0,6355.0,1
1,12000,0.0,1792.0,4841.0,0
0,7159,7159.0,2026.0,5436.0,1
1,12000,1723.0,2023.0,5527.0,0
0,6473,6473.0,2073.0,5849.0,1
1,12000,624.0,2272.0,5680.0,0
0,6320,6320.0,2569.0,7227.0,1
1,12000,0.0,2614.0,6651.0,0
0,5349,5349.0,2247.0,5608.0,1
1,12000,0.0,2100.0,5216.0,0
0,6784,6784.0,1976.0,5047.0,1
1,12000,1737.0,2270.0,5807.0,0
0,6193,6193.0,2142.0,6058.0,1
1,12000,135.0,2808.0,7500.0,0
0,4500,4500.0,2757.0,6905.0,1
1,12000,0.0,2142.0,5307.0,0
0,6693,6693.0,2037.0,5529.0,1
1,12000,1164.0,2216.0,5739.0,0
0,6261,6261.0,2173.0,5744.0,1
1,12000,517.0,2127.0,5869.0,0
0,6131,6131.0,2548.0,6955.0,1
1,12000,0.0,2669.0,6752.0,0
0,5248,5248.0,1663.0,4735.0,1
1,12000,513.0,1949.0,5360.0,0
0,6640,6640.0,2254.0,5592.0,1
1,12000,1048.0,1995.0,5662.0,0
0,6338,6338.0,2653.0,6659.0,1
1,12000,0.0,2676.0,6910.0,0
0,5090,5090.0,2603.0,6928.0,1
1,12000,0.0,1662.0,4462.0,0
2,7538,7538.0,1931.0,5001.0,0
0,2537,2537.0,2255.0,5532.0,1
1,12000,0.0,2237.0,5951.0,0
0,6049,6049.0,2172.0,6089.0,1
1,12000,0.0,2860.12,7500.0,0
0,4500,4500.0,2602.0,7382.0,1
1,12000,0.0,1891.0,5049.0,0
0,6951,6951.0,2234.0,5573.0,1
1,12000,1378.0,1723.0,4289.0,0
2,7711,7711.0,1924.0,4767.0,0
0,2944,2944.0,1769.0,4482.0,1
1,12000,0.0,2063.0,5170.0,0
0,6830,6830.0,2209.0,6196.0,1
1,12000,634.0,1612.0,4459.0,0
2,7541,7541.0,1955.0,4823.0,0
0,2718,2718.0,1662.0,4380.0,1
1,12000,0.0,1745.0,4579.0,0
0,7421,7421.0,2117.0,5435.0,1
1,12000,1986.0,1962.0,5543.0,0
0,6457,6457.0,1911.0,5324.0,1
1,12000,1133.0,1706.0,4292.0,0
2,7708,7708.0,1708.0,4242.0,0
0,3466,3466.0,1497.0,4093.0,1
1,12000,0.0,1961.0,4963.0,0
2,7037,7037.0,1992.0,4958.0,0
0,2079,2079.0,2144.0,5750.0,1
1,12000,0.0,2184.0,5942.0,0
0,6058,6058.0,1736.0,4515.0,1
1,12000,1543.0,1589.0,4337.0,0
2,7663,7663.0,1805.0,4526.0,0
0,3137,3137.0,1708.0,4694.0,1
1,12000,0.0,1845.0,4945.0,0
0,7055,7055.0,2237.0,6136.0,1
1,12000,919.0,2195.0,5733.0,0
0,6267,6267.0,1634.0,4401.0,1
1,12000,1866.0,1630.0,4389.0,0
2,7611,7611.0,1647.0,4615.0,0
0,2996,2996.0,1639.0,4649.0,1
1,12000,0.0,1813.0,4747.0,0
0,7253,7253.0,2245.0,5617.0,1
1,12000,1636.0,2339.0,5763.0,0
0,6237,6237.0,1552.0,4269.0,1
1,12000,1968.0,1781.0,4674.0,0
2,7326,7326.0,1618.0,4277.0,0
0,3049,3049.0,1671.0,4495.0,1
1,12000,0.0,2114.0,5637.0,0
0,6363,6363.0,2488.0,6486.0,1
1,12000,0.0,1964.0,4841.0,0
2,7159,7159.0,1509.0,3909.0,0
0,3250,3250.0,1714.0,4827.0,1
1,12000,0.0,1622.0,4295.0,0
2,7705,7705.0,1694.0,4210.0,0
0,3495,3495.0,2122.0,5311.0,1
1,12000,0.0,2433.0,6095.0,0
0,5905,5905.0,2200.0,6140.0,1
1,12000,0.0,1819.0,4452.0,0
2,7548,7548.0,1568.0,4216.0,0
0,3332,3332.0,1685.0,4627.0,1
1,12000,0.0,1676.0,4436.0,0
2,7564,7564.0,1685.0,4694.0,0
0,2870,2870.0,2131.0,5867.0,1
1,12000,0.0,2226.0,5726.0,0
0,6274,6274.0,1729.0,4285.0,1
1,12000,1989.0,1479.0,3954.0,0
2,8046,8046.0,1698.0,4609.0,0
0,3437,3437.0,1726.0,4465.0,1
1,12000,0.0,2145.0,5405.0,0
0,6595,6595.0,2188.0,5594.0,1
1,12000,1001.0,2024.0,5649.0,0
0,6351,6351.0,1601.0,4400.0,1
1,12000,1951.0,1781.0,4683.0,0
2,7317,7317.0,1481.0,4046.0,0
0,3271,3271.0,1747.0,4494.0,1
1,12000,0.0,1901.0,4759.0,0
0,7241,7241.0,2393.0,6134.0,1
1,12000,1107.0,2172.0,5666.0,0
0,6334,6334.0,1703.0,4585.0,1
1,12000,1749.0,1526.0,4221.0,0
2,7779,7779.0,1666.0,4724.0,0
0,3055,3055.0,1632.0,4519.0,1
1,12000,0.0,1864.0,4818.0,0
0,7182,7182.0,2371.0,5914.0,1
1,12000,1268.0,2102.0,5840.0,0
0,6160,6160.0,1617.0,4437.0,1
1,12000,1723.0,1997.0,5020.0,0
2,6980,6980.0,1784.0,4665.0,0
0,2315,2315.0,1707.0,4463.0,1
1,12000,0.0,1932.0,5332.0,0
0,6668,6668.0,2191.0,6105.0,1
1,12000,563.0,1989.0,5370.0,0
2,6630,6630.0,1642.0,4341.0,0
0,2289,2289.0,1458.0,4000.0,1
1,12000,0.0,1606.0,4586.0,0
2,7414,7414.0,1576.0,4408.0,0
0,3006,3006.0,1934.0,5476.0,1
1,12000,0.0,2187.0,5468.0,0
0,6532,6532.0,2112.0,5675.0,1
1,12000,857.0,1555.0,3844.0,0
2,8156,8156.0,1672.0,4272.0,0
0,3884,3884.0,1887.0,4627.0,1
1,12000,0.0,1818.0,4684.0,0
0,7316,7316.0,2268.0,5653.0,1
1,12000,1663.0,2756.0,7091.0,0
0,4909,4909.0,2278.0,6198.0,1
1,12000,0.0,1712.0,4805.0,0
0,7195,7195.0,2013.0,5253.0,1
1,12000,1942.0,1992.0,5519.0,0
0,6481,6481.0,1869.0,5095.0,1
1,12000,1386.0,2004.0,5578.0,0
0,6422,6422.0,2720.0,6701.0,1
1,12000,0.0,2531.0,6527.0,0
0,5473,5473.0,1793.0,5008.0,1
1,12000,465.0,1873.0,4934.0,0
2,7066,7066.0,1702.0,4493.0,0
0,2573,2573.0,1976.0,5230.0,1
1,12000,0.0,2164.0,5611.0,0
0,6389,6389.0,2448.0,6320.0,1
1,12000,69.0,2363.0,6498.0,0
0,5502,5502.0,2173.0,5489.0,1
1,12000,13.0,1731.0,4927.0,0
0,7073,7073.0,2042.0,5098.0,1
1,12000,1975.0,2072.0,5523.0,0
0,6477,6477.0,2288.0,5703.0,1
1,12000,774.0,2320.0,5798.0,0
0,6202,6202.0,2501.0,6274.0,1
1,12000,0.0,1770.0,4951.0,0
0,7049,7049.0,1949.0,5123.0,1
1,12000,1926.0,1953.0,4892.0,0
2,7108,7108.0,1885.0,5045.0,0
0,2063,2063.0,2167.0,5625.0,1
1,12000,0.0,2644.0,7500.0,0
0,4500,4500.0,2650.0,6773.0,1
1,12000,0.0,2235.0,5911.0,0
0,6089,6089.0,2433.0,6462.0,1
1,12000,0.0,1971.0,5612.0,0
0,6388,6388.0,2102.0,5897.0,1
1,12000,491.0,2478.0,6307.0,0
0,5693,5693.0,2860.12,7500.0,1
1,12000,0.0,2543.0,7116.0,0
0,4884,4884.0,1996.0,5098.0,1
1,12000,0.0,2136.0,5461.0,0
0,6539,6539.0,2323.0,5777.0,1
1,12000,762.0,2294.0,6424.0,0
0,5576,5576.0,2695.0,6746.0,1
1,12000,0.0,2722.0,7500.0,0
0,4500,4500.0,2556.0,6547.0,1
1,12000,0.0,2134.0,5597.0,0
0,6403,6403.0,2232.0,6051.0,1
1,12000,352.0,2289.0,5951.0,0
0,6049,6049.0,2385.0,6241.0,1
1,12000,0.0,2546.0,6215.0,0
0,5785,5785.0,2860.12,7500.0,1
1,12000,0.0,2759.0,7182.0,0
0,4818,4818.0,1876.0,5281.0,1
1,12000,0.0,2522.0,6400.0,0
0,5600,5600.0,2152.0,6125.0,1
1,12000,0.0,2292.0,5870.0,0
0,6130,6130.0,2570.0,6620.0,1
1,12000,0.0,2844.0,7500.0,0
0,4500,4500.0,2860.12,7400.0,1
1,12000,0.0,2173.0,5690.0,0
0,6310,6310.0,2168.0,5722.0,1
1,12000,588.0,2244.0,6080.0,0
0,5920,5920.0,1972.0,5610.0,1
1,12000,310.0,2539.0,6643.0,0
0,5357,5357.0,2601.0,7285.0,1
1,12000,0.0,2860.12,7500.0,0
0,4500,4500.0,1960.0,5426.0,1
1,12000,0.0,2395.0,5976.0,0
0,6024,6024.0,2021.0,5517.0,1
1,12000,507.0,2569.0,6443.0,0
0,5557,5557.0,2349.0,6507.0,1
1,12000,0.0,2628.0,7341.0,0
0,4659,4659.0,2825.0,6963.0,1
1,12000,0.0,2304.0,5730.0,0
0,6270,6270.0,2070.0,5830.0,1
1,12000,440.0,2227.0,5935.0,0
0,6065,6065.0,2545.0,6409.0,1
1,12000,0.0,2738.0,6967.0,0
0,5033,5033.0,2860.12,7500.0,1
1,12000,0.0,2674.0,7166.0,0
0,4834,4834.0,2213.0,6026.0,1
1,12000,0.0,2248.0,6204.0,0
0,5796,5796.0,2034.0,5777.0,1
1,12000,19.0,2141.0,6045.0,0
0,5955,5955.0,2315.0,6290.0,1
1,12000,0.0,2860.12,7500.0,0
0,4500,4500.0,2793.0,7500.0,1
1,12000,0.0,1957.0,5479.0,0
0,6521,6521.0,2571.0,6283.0,1
1,12000,238.0,2153.0,5748.0,0
0,6252,6252.0,2246.0,5713.0,1
1,12000,539.0,2281.0,5792.0,0
0,6208,6208.0,2002.0,5610.0,1
1,12000,598.0,2298.0,6134.0,0
0,5866,5866.0,1729.0,4545.0,1
1,12000,1321.0,2023.0,4987.0,0
2,7013,7013.0,1959.0,4967.0,0
0,2046,2046.0,2344.0,5916.0,1
1,12000,0.0,2380.0,6079.0,0
0,5921,5921.0,2436.0,6029.0,1
1,12000,0.0,2260.0,5835.0,0
0,6165,6165.0,1705.0,4838.0,1
1,12000,1327.0,1904.0,5081.0,0
2,6919,6919.0,1672.0,4588.0,0
0,2331,2331.0,1939.0,5150.0,1
1,12000,0.0,2175.0,5562.0,0
0,6438,6438.0,2610.0,6671.0,1
1,12000,0.0,2351.0,5932.0,0
0,6068,6068.0,1811.0,4975.0,1
1,12000,1093.0,1992.0,5251.0,0
2,6749,6749.0,1634.0,4399.0,0
0,2350,2350.0,1825.0,5204.0,1
1,12000,0.0,2191.0,5746.0,0
0,6254,6254.0,2461.0,6454.0,1
1,12000,0.0,2118.0,5811.0,0
0,6189,6189.0,1902.0,5234.0,1
1,12000,955.0,1974.0,5029.0,0
0,6971,6971.0,1894.0,5032.0,1
1,12000,1939.0,1999.0,5345.0,0
0,6655,6655.0,2572.0,6500.0,1
1,12000,155.0,2656.0,6575.0,0
0,5425,5425.0,2467.0,6636.0,1
1,12000,0.0,1776.0,4562.0,0
2,7438,7438.0,1890.0,4869.0,0
0,2569,2569.0,1863.0,5267.0,1
1,12000,0.0,1903.0,5120.0,0
0,6880,6880.0,2100.0,5196.0,1
1,12000,1684.0,2318.0,6239.0,0
0,5761,5761.0,2235.0,6080.0,1
1,12000,0.0,1769.0,4470.0,0
2,7530,7530.0,2067.0,5196.0,0
0,2334,2334.0,1785.0,5002.0,1
1,12000,0.0,2246.0,5679.0,0
0,6321,6321.0,2075.0,5677.0,1
1,12000,644.0,2700.0,6657.0,0
0,5343,5343.0,2399.0,6143.0,1
1,12000,0.0,1964.0,5031.0,0
0,6969,6969.0,1985.0,5466.0,1
1,12000,1503.0,1894.0,4631.0,0
2,7369,7369.0,1913.0,5174.0,0
0,2195,2195.0,2177.0,5498.0,1
1,12000,0.0,2461.0,6702.0,0
0,5298,5298.0,2542.0,6256.0,1
1,12000,0.0,1917.0,4985.0,0
0,7015,7015.0,2062.0,5501.0,1
1,12000,1514.0,1940.0,5114.0,0
0,6886,6886.0,2048.0,5084.0,1
1,12000,1802.0,2263.0,6162.0,0
0,5838,5838.0,2219.0,6340.0,1
1,12000,0.0,2421.0,6126.0,0
0,5874,5874.0,1986.0,4850.0,1
1,12000,1024.0,1985.0,5025.0,0
0,6975,6975.0,2153.0,5360.0,1
1,12000,1615.0,2026.0,5394.0,0
0,6606,6606.0,2440.0,6230.0,1
1,12000,376.0,2793.0,7414.0,0
0,4586,4586.0,2576.0,6602.0,1
1,12000,0.0,1898.0,4714.0,0
0,7286,7286.0,2241.0,5671.0,1
1,12000,1615.0,2067.0,5156.0,0
0,6844,6844.0,1922.0,4872.0,1
1,12000,1972.0,2324.0,6303.0,0
0,5697,5697.0,2751.0,6967.0,1
1,12000,0.0,2434.0,6339.0,0
0,5661,5661.0,2046.0,5049.0,1
1,12000,612.0,2066.0,5423.0,0
0,6577,6577.0,1949.0,5364.0,1
1,12000,1213.0,2242.0,5666.0,0
0,6334,6334.0,2637.0,6597.0,1
1,12000,0.0,2619.0,6867.0,0
0,5133,5133.0,2310.0,6416.0,1
1,12000,0.0,1986.0,5156.0,0
0,6844,6844.0,2170.0,5370.0,1
1,12000,1474.0,2079.0,5307.0,0
0,6693,6693.0,2122.0,5279.0,1
1,12000,1414.0,2149.0,5741.0,0
0,6259,6259.0,2370.0,6352.0,1
1,12000,0.0,2376.0,6371.0,0
0,5629,5629.0,1866.0,5044.0,1
1,12000,585.0,2241.0,6001.0,0
0,5999,5999.0,1964.0,5004.0,1
1,12000,995.0,2245.0,5640.0,0
0,6360,6360.0,2539.0,6428.0,1
1,12000,0.0,2860.12,7500.0,0
0,4500,4500.0,2314.0,6575.0,1
1,12000,0.0,2093.0,5256.0,0
0,6744,6744.0,2290.0,5695.0,1
1,12000,1049.0,1899.0,5409.0,0
0,6591,6591.0,2399.0,5954.0,1
1,12000,637.0,2311.0,6402.0,0
0,5598,5598.0,2860.12,7326.0,1
1,12000,0.0,2495.0,7099.0,0
0,4901,4901.0,2067.0,5173.0,1
1,12000,0.0,2316.0,6221.0,0
0,5779,5779.0,2007.0,5253.0,1
1,12000,526.0,2346.0,5767.0,0
0,6233,6233.0,2527.0,6486.0,1
1,12000,0.0,2860.12,7315.0,0
0,4685,4685.0,2534.0,6366.0,1
1,12000,0.0,2166.0,5896.0,0
0,6104,6104.0,2038.0,5355.0,1
1,12000,749.0,2276.0,5833.0,0
0,6167,6167.0,2137.0,5948.0,1
1,12000,219.0,2569.0,6850.0,0
0,5150,5150.0,2830.0,7117.0,1
1,12000,0.0,2840.0,6990.0,0
0,5010,5010.0,2025.0,5585.0,1
1,12000,0.0,2055.0,5409.0,0
0,6591,6591.0,2099.0,5574.0,1
1,12000,1017.0,2089.0,5730.0,0
0,6270,6270.0,2671.0,6831.0,1
1,12000,0.0,2860.12,7474.0,0
0,4526,4526.0,2523.0,6896.0,1
1,12000,0.0,2323.0,5718.0,0
0,6282,6282.0,2003.0,5568.0,1
1,12000,714.0,2168.0,5654.0,0
0,6346,6346.0,2019.0,5604.0,1
1,12000,742.0,2596.0,6538.0,0
0,5462,5462.0,2720.0,7167.0,1
1,12000,0.0,2447.0,6759.0,0
0,5241,5241.0,1726.0,4770.0,1
1,12000,471.0,1966.0,5508.0,0
0,6492,6492.0,1958.0,5474.0,1
1,12000,1018.0,2212.0,6315.0,0
0,5685,5685.0,2465.0,6204.0,1
1,12000,0.0,2856.0,7500.0,0
0,4500,4500.0,2836.0,7376.0,1
1,12000,0.0,1886.0,5307.0,0
0,6693,6693.0,1960.0,5434.0,1
1,12000,1259.0,2055.0,5509.0,0
0,6491,6491.0,2299.0,5768.0,1
1,12000,723.0,2582.0,6426.0,0
0,5574,5574.0,2860.12,7359.0,1
1,12000,0.0,2739.0,7025.0,0
0,4975,4975.0,2297.0,5664.0,1
1,12000,0.0,2029.0,5711.0,0
0,6289,6289.0,2174.0,5741.0,1
1,12000,548.0,2256.0,5834.0,0
0,6166,6166.0,2333.0,6481.0,1
1,12000,0.0,2687.0,7451.0,0
0,4549,4549.0,2501.0,6546.0,1
1,12000,0.0,1998.0,5089.0,0
0,6911,6911.0,2128.0,5546.0,1
1,12000,1365.0,1953.0,5102.0,0
0,6898,6898.0,1927.0,5204.0,1
1,12000,1694.0,2172.0,5730.0,0
0,6270,6270.0,2860.12,7500.0,1
1,12000,0.0,2385.0,6513.0,0
0,5487,5487.0,1990.0,5324.0,1
1,12000,163.0,2084.0,5482.0,0
0,6518,6518.0,2037.0,5155.0,1
1,12000,1363.0,2205.0,5663.0,0
0,6337,6337.0,2637.0,6608.0,1
1,12000,0.0,2807.0,7215.0,0
0,4785,4785.0,2815.0,7012.0,1
1,12000,0.0,2111.0,5606.0,0
0,6394,6394.0,2134.0,5727.0,1
1,12000,667.0,1904.0,5348.0,0
0,6652,6652.0,2241.0,6071.0,1
1,12000,581.0,2468.0,6601.0,0
0,5399,5399.0,2790.0,6876.0,1
1,12000,0.0,2466.0,7000.0,0
0,5000,5000.0,1834.0,5228.0,1
1,12000,0.0,2135.0,5401.0,0
0,6599,6599.0,2141.0,5646.0,1
1,12000,953.0,2174.0,5330.0,0
0,6670,6670.0,2533.0,6297.0,1
1,12000,373.0,2485.0,6985.0,0
0,5015,5015.0,2737.0,6785.0,1
1,12000,0.0,1879.0,5267.0,0
0,6733,6733.0,2361.0,5990.0,1
1,12000,743.0,2119.0,5571.0,0
0,6429,6429.0,1938.0,4740.0,1
1,12000,1689.0,1836.0,4697.0,0
0,7303,7303.0,2309.0,5884.0,1
1,12000,1419.0,1954.0,5273.0,0
2,6727,6727.0,1494.0,4246.0,0
0,2481,2481.0,1488.0,4196.0,1
1,12000,0.0,1722.0,4788.0,0
2,7212,7212.0,1912.0,4836.0,0
0,2376,2376.0,1742.0,4773.0,1
1,12000,0.0,2192.0,5452.0,0
0,6548,6548.0,2116.0,5839.0,1
1,12000,709.0,1727.0,4720.0,0
2,7280,7280.0,1706.0,4787.0,0
0,2493,2493.0,1573.0,4026.0,1
1,12000,0.0,1946.0,4765.0,0
2,7235,7235.0,1813.0,4942.0,0
0,2293,2293.0,2164.0,6173.0,1
1,12000,0.0,2214.0,5657.0,0
0,6343,6343.0,1799.0,4521.0,1
1,12000,1822.0,1590.0,4419.0,0
2,7581,7581.0,1766.0,4476.0,0
0,3105,3105.0,1643.0,4677.0,1
1,12000,0.0,1877.0,4928.0,0
0,7072,7072.0,2357.0,6050.0,1
1,12000,1022.0,2159.0,5359.0,0
2,6641,6641.0,1843.0,4587.0,0
0,2054,2054.0,1740.0,4689.0,1
1,12000,0.0,1714.0,4422.0,0
2,7578,7578.0,1827.0,5119.0,0
0,2459,2459.0,2078.0,5114.0,1
1,12000,0.0,2199.0,5852.0,0
0,6148,6148.0,2134.0,5395.0,1
1,12000,753.0,1927.0,5026.0,0
2,6974,6974.0,1654.0,4369.0,0
0,2605,2605.0,1581.0,4062.0,1
1,12000,0.0,1712.0,4852.0,0
0,7148,7148.0,2086.0,5308.0,1
1,12000,1840.0,2379.0,6407.0,0
0,5593,5593.0,2222.0,5593.0,1
1,12000,0.0,1684.0,4423.0,0
2,7577,7577.0,1380.0,3808.0,0
0,3769,3769.0,1811.0,4433.0,1
1,12000,0.0,1873.0,4708.0,0
2,7292,7292.0,1792.0,4752.0,0
0,2540,2540.0,2282.0,6069.0,1
1,12000,0.0,2154.0,6034.0,0
0,5966,5966.0,1860.0,4815.0,1
1,12000,1151.0,1751.0,4652.0,0
2,7348,7348.0,1628.0,4095.0,0
0,3253,3253.0,1854.0,4917.0,1
1,12000,0.0,1851.0,4854.0,0
0,7146,7146.0,2085.0,5780.0,1
1,12000,1366.0,1936.0,4980.0,0
2,7020,7020.0,1592.0,3973.0,0
0,3047,3047.0,1647.0,4201.0,1
1,12000,0.0,1740.0,4412.0,0
2,7588,7588.0,1896.0,5153.0,0
0,2435,2435.0,1839.0,5189.0,1
1,12000,0.0,2068.0,5569.0,0
0,6431,6431.0,1936.0,5532.0,1
1,12000,899.0,1515.0,4281.0,0
2,7719,7719.0,1552.0,4409.0,0
0,3310,3310.0,1836.0,4675.0,1
1,12000,0.0,1949.0,4797.0,0
2,7203,7203.0,1857.0,4884.0,0
0,2319,2319.0,2027.0,5775.0,1
1,12000,0.0,2305.0,6013.0,0
0,5987,5987.0,1640.0,4094.0,1
1,12000,1893.0,1717.0,4271.0,0
2,7729,7729.0,1944.0,5132.0,0
0,2597,2597.0,1875.0,4643.0,1
1,12000,0.0,1739.0,4877.0,0
2,7123,7123.0,1864.0,4894.0,0
0,2229,2229.0,2360.0,5847.0,1
1,12000,0.0,1634.0,4379.0,0
2,7621,7621.0,1673.0,4118.0,0
0,3503,3503.0,1884.0,4796.0,1
1,12000,0.0,1620.0,4335.0,0
2,7665,7665.0,1943.0,4773.0,0
0,2892,2892.0,2346.0,6231.0,1
1,12000,0.0,2047.0,5680.0,0
2,6320,6320.0,1669.0,4205.0,0
0,2115,2115.0,1612.0,3945.0,1
1,12000,0.0,1852.0,4571.0,0
2,7429,7429.0,1627.0,4440.0,0
0,2989,2989.0,2077.0,5449.0,1
1,12000,0.0,2087.0,5802.0,0
0,6198,6198.0,2132.0,5351.0,1
1,12000,847.0,1508.0,3870.0,0
2,8130,8130.0,1616.0,4273.0,0
0,3857,3857.0,1737.0,4617.0,1
1,12000,0.0,1809.0,4576.0,0
2,7424,7424.0,2081.0,5165.0,0
0,2259,2259.0,2426.0,6363.0,1
1,12000,0.0,2313.0,6099.0,0
0,5901,5901.0,1777.0,4844.0,1
1,12000,1057.0,1771.0,5027.0,0
0,6973,6973.0,2062.0,5109.0,1
1,12000,1864.0,2125.0,5575.0,0
0,6425,6425.0,2266.0,5909.0,1
1,12000,516.0,2514.0,6594.0,0
0,5406,5406.0,2611.0,7058.0,1
1,12000,0.0,1617.0,4439.0,0
2,7561,7561.0,1867.0,5033.0,0
0,2528,2528.0,1824.0,4982.0,1
1,12000,0.0,1907.0,5229.0,0
0,6771,6771.0,2162.0,5425.0,1
1,12000,1346.0,2548.0,6950.0,0
0,5050,5050.0,2454.0,6097.0,1
1,12000,0.0,1810.0,5026.0,0
0,6974,6974.0,1967.0,5173.0,1
1,12000,1801.0,1869.0,4966.0,0
0,7034,7034.0,1822.0,5115.0,1
1,12000,1919.0,2448.0,5980.0,0
0,6020,6020.0,2317.0,6443.0,1
1,12000,0.0,2316.0,6395.0,0
0,5605,5605.0,1966.0,4834.0,1
1,12000,771.0,2005.0,5345.0,0
0,6655,6655.0,1810.0,4970.0,1
1,12000,1685.0,1871.0,5134.0,0
0,6866,6866.0,1964.0,5488.0,1
1,12000,1378.0,2030.0,5647.0,0
0,6353,6353.0,2519.0,7042.0,1
1,12000,0.0,2428.0,6090.0,0
0,5910,5910.0,2315.0,6213.0,1
1,12000,0.0,2188.0,5542.0,0
0,6458,6458.0,2027.0,5503.0,1
1,12000,955.0,2279.0,6459.0,0
0,5541,5541.0,2683.0,7500.0,1
1,12000,0.0,2691.0,7133.0,0
0,4867,4867.0,2085.0,5508.0,1
1,12000,0.0,2352.0,6470.0,0
0,5530,5530.0,2213.0,5646.0,1
1,12000,0.0,2345.0,5953.0,0
0,6047,6047.0,2669.0,6834.0,1
1,12000,0.0,2644.0,7500.0,0
